"listing__logo--link href","jsMerchantLogo src","listing__name--link","listing__name--link href","listing__title--wrap href","listing__address--full","jsMapBubbleAddress","jsMapBubbleAddress 2","jsMapBubbleAddress 3","jsMapBubbleAddress 4","listing__direction","listing__direction href","jsPreventBubbleMobile","jsPreventBubbleMobile href","merchant__status-text","merchant__status-text href","mlr__submenu__item","mlr__item__cta href 2","serpMessage 2","mlr__item__cta href 3","serpMessage 3","ypModal href","serpMessage 4","serpMessage 5"
"https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/DG-Plumbing-and-Heating/101525746.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","DG Plumbing and Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/DG-Plumbing-and-Heating/101525746.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/DG-Plumbing-and-Heating/101525746.html",", ,","5534 North St","Halifax","NS","B3K 1M8","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/DG-Plumbing-and-Heating/101525746.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-495-9326","https://www.yellowpages.ca/gourl/a75b4d05b9f91cc7b096ee2ad3e6b3090b41ea4c?redirect=http%3A%2F%2Fwww.facebook.com%2F118718928687869","Search nearby","","Message","javascript:void(0);","Website",""
"https://www.yellowpages.ca/bus/Nova-Scotia/River-John/Falcon-Plumbing-Heating/101340957.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","Falcon Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/River-John/Falcon-Plumbing-Heating/101340957.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/River-John/Falcon-Plumbing-Heating/101340957.html",",","River John","NS","B0K 1N0","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/River-John/Falcon-Plumbing-Heating/101340957.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-305-4501","","Search nearby","","Message","javascript:void(0);","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Eric-J-Dodge-Plumbing-Services/102603249.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","https://ssmscdn.yp.ca/image/original/3a7a7e38-040e-4d1a-889b-186ef50409db_thumbnail.jpg","Eric J Dodge Plumbing Services","https://www.yellowpages.ca/bus/Nova-Scotia/Eric-J-Dodge-Plumbing-Services/102603249.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Eric-J-Dodge-Plumbing-Services/102603249.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-526-0828","https://www.yellowpages.ca/gourl/c01137c0f1442b54487028c196bc7d7681d0aeb9?redirect=https%3A%2F%2Fwww.facebook.com%2FEric-J-Dodge-Plumbing-Services-100454358759562%2F","Search nearby","","Website","javascript:void(0);","Message",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Antigonish/EDC-Plumbing-Gas-Services/100703124.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://static.yellowpages.ca/ypca/ypui-7.2.13-20260323.2011/resources/images/merchant-no-logo.svg","EDC Plumbing & Gas Services","https://www.yellowpages.ca/bus/Nova-Scotia/Antigonish/EDC-Plumbing-Gas-Services/100703124.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Antigonish/EDC-Plumbing-Gas-Services/100703124.html",",","Antigonish","NS","B2G 2L8","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Antigonish/EDC-Plumbing-Gas-Services/100703124.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-318-1487","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Inverness/Riverfront-Contractors-Limited/1343955.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Riverfront Contractors Limited","https://www.yellowpages.ca/bus/Nova-Scotia/Inverness/Riverfront-Contractors-Limited/1343955.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Inverness/Riverfront-Contractors-Limited/1343955.html",", ,","15755 Central Av","Inverness","NS","B0E 1N0","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  12:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Inverness/Riverfront-Contractors-Limited/1343955.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-258-2037","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Drummond-s-Plumbing-Heating-Ltd/102733853.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Drummond's Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Drummond-s-Plumbing-Heating-Ltd/102733853.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Drummond-s-Plumbing-Heating-Ltd/102733853.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Drummond-s-Plumbing-Heating-Ltd/102733853.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-488-0268","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Pothier-Plumbing-Heating/102726033.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Pothier Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Pothier-Plumbing-Heating/102726033.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Pothier-Plumbing-Heating/102726033.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:30 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Pothier-Plumbing-Heating/102726033.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-403-3774","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Otter-Plumbing-and-Heating/8193024.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Otter Plumbing and Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Otter-Plumbing-and-Heating/8193024.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Otter-Plumbing-and-Heating/8193024.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Otter-Plumbing-and-Heating/8193024.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-657-3390","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Bickerton-s-Plumbing-Heating/6834123.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Bickerton's Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Bickerton-s-Plumbing-Heating/6834123.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Bickerton-s-Plumbing-Heating/6834123.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-669-0566","","Search nearby","","Message","javascript:void(0);","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/B-A-S-S-Plumbing-Heating/101396771.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","B.A.S.S Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/B-A-S-S-Plumbing-Heating/101396771.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/B-A-S-S-Plumbing-Heating/101396771.html",",","Annapolis Valley","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-691-2354","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Coldbrook/K-M-Best-Plumbing-Heating-Ltd/872403.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","K M Best Plumbing & Heating Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Coldbrook/K-M-Best-Plumbing-Heating-Ltd/872403.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Coldbrook/K-M-Best-Plumbing-Heating-Ltd/872403.html",",","Coldbrook","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-678-4555","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Truro/True-Flow-Plumbing-Solutions/101038336.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","True Flow Plumbing Solutions","https://www.yellowpages.ca/bus/Nova-Scotia/Truro/True-Flow-Plumbing-Solutions/101038336.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Truro/True-Flow-Plumbing-Solutions/101038336.html",", ,","Hilden","Truro","NS","B0N 1C0","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-814-9630","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Plumbing-Ursule/102735323.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Plumbing Ursule","https://www.yellowpages.ca/bus/Nova-Scotia/Plumbing-Ursule/102735323.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Plumbing-Ursule/102735323.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-880-8270","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/TR-Plumbing-and-Renovations/102712237.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","TR Plumbing and Renovations","https://www.yellowpages.ca/bus/Nova-Scotia/TR-Plumbing-and-Renovations/102712237.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/TR-Plumbing-and-Renovations/102712237.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-441-6566","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Maple-Leaf-Plumbing/102366179.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Maple Leaf Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Maple-Leaf-Plumbing/102366179.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Maple-Leaf-Plumbing/102366179.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-830-3576","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Island-Wide-Plumbing-Heating-LTD/102382290.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Island Wide Plumbing & Heating LTD.","https://www.yellowpages.ca/bus/Nova-Scotia/Island-Wide-Plumbing-Heating-LTD/102382290.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Island-Wide-Plumbing-Heating-LTD/102382290.html",",","189 Victoria St","NS","B1A 2Z7","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-322-0216","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/A1-Plumbing-Heating/103112201.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","A1 Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/A1-Plumbing-Heating/103112201.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/A1-Plumbing-Heating/103112201.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-385-9449","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Maplewood/King-Fix-Plumbing/102728513.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","King Fix Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Maplewood/King-Fix-Plumbing/102728513.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Maplewood/King-Fix-Plumbing/102728513.html",",","Maplewood","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-830-1078","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Ellis-O-Wile-Son-87-Ltd/100170223.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Ellis O Wile & Son (87) Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Ellis-O-Wile-Son-87-Ltd/100170223.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Ellis-O-Wile-Son-87-Ltd/100170223.html",",","Pleasantville","NS","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-543-3908","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Certified-Plumbers/7031667.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Certified Plumbers","https://www.yellowpages.ca/bus/Nova-Scotia/Certified-Plumbers/7031667.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Certified-Plumbers/7031667.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-431-2356","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Classic-Plumbing-Heating-Limited/100536315.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Classic Plumbing & Heating Limited","https://www.yellowpages.ca/bus/Nova-Scotia/Classic-Plumbing-Heating-Limited/100536315.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Classic-Plumbing-Heating-Limited/100536315.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-832-9293","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Gould-W-M-Plumbing-Heating/100747497.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Gould W M Plumbing & Heating","https://www.yellowpages.ca/bus/Nova-Scotia/Gould-W-M-Plumbing-Heating/100747497.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Gould-W-M-Plumbing-Heating/100747497.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-538-9268","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Barrington/Cove-Lobster-Ltd/6890251.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Cove Lobster Ltd","https://www.yellowpages.ca/bus/Nova-Scotia/Barrington/Cove-Lobster-Ltd/6890251.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Barrington/Cove-Lobster-Ltd/6890251.html",", ,","Doctors Cove Rd","Barrington","NS","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-637-2072","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Down-The-Drain-Plumbing/8068346.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Down The Drain Plumbing","https://www.yellowpages.ca/bus/Nova-Scotia/Down-The-Drain-Plumbing/8068346.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Down-The-Drain-Plumbing/8068346.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","","","902-789-3127","","Search nearby","","","","",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Mechanical-Flood-Protection/104419525.html?what=plumber&where=Nova+Scotia+NS&useContext=true#gallery","","Mechanical Flood Protection","https://www.yellowpages.ca/bus/Nova-Scotia/Mechanical-Flood-Protection/104419525.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Mechanical-Flood-Protection/104419525.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  6:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Mechanical-Flood-Protection/104419525.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-397-4938","https://www.yellowpages.ca/gourl/b0fbdae113ca89536fd87fad1006490e39548749?redirect=https%3A%2F%2Fwww.mechanicalfloodprotection.com%2F","Search nearby","","Website","javascript:void(0);","Message",""
"https://www.yellowpages.ca/bus/Nova-Scotia/ZMP-Plumbing-Excavation/104668786.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","ZMP Plumbing & Excavation","https://www.yellowpages.ca/bus/Nova-Scotia/ZMP-Plumbing-Excavation/104668786.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/ZMP-Plumbing-Excavation/104668786.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/ZMP-Plumbing-Excavation/104668786.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-957-3422","https://www.yellowpages.ca/gourl/f9d213d32651daae7c23115b185097853610af77?redirect=https%3A%2F%2FZMPPLUMBING.COM%2F","Search nearby","","","","Website",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Drainbusters/105131407.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Drainbusters","https://www.yellowpages.ca/bus/Nova-Scotia/Drainbusters/105131407.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Drainbusters/105131407.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Drainbusters/105131407.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-830-8743","https://www.yellowpages.ca/gourl/a56fe624dc230e4884f0f817a372d893f5afc1fd?redirect=https%3A%2F%2FDRAINBUSTERSNS.COM%2F","Search nearby","","","","Website",""
"https://www.yellowpages.ca/bus/Nova-Scotia/R-M-Plumbing-LTD/104432393.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","R&M Plumbing LTD","https://www.yellowpages.ca/bus/Nova-Scotia/R-M-Plumbing-LTD/104432393.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/R-M-Plumbing-LTD/104432393.html","","","","","","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  5:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/R-M-Plumbing-LTD/104432393.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-877-8525","https://www.yellowpages.ca/gourl/23c7d3c54001f963147a56980026ec3dadfac646?redirect=https%3A%2F%2Frmplumbingltd.ca%2F","Search nearby","","","","Website",""
"https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/Bird-Stairs-Halifax-Plumbing-Heating-Elec-trical/102844667.html?what=plumber&where=Nova+Scotia+NS&useContext=true","","Bird Stairs (Halifax) - Plumbing, Heating & Elec trical","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/Bird-Stairs-Halifax-Plumbing-Heating-Elec-trical/102844667.html?what=plumber&where=Nova+Scotia+NS&useContext=true","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/Bird-Stairs-Halifax-Plumbing-Heating-Elec-trical/102844667.html",", ,","6374 Forrester St","Halifax","NS","B3K 2V5","","","Plumbers & Plumbing Contractors","https://www.yellowpages.ca/search/si/1/Plumbers+%26+Plumbing+Contractors/Nova+Scotia+NS","Open until  4:00 pm","https://www.yellowpages.ca/bus/Nova-Scotia/Halifax/Bird-Stairs-Halifax-Plumbing-Heating-Elec-trical/102844667.html?what=plumber&where=Nova+Scotia+NS&useContext=true#openHourScroll","902-455-1663","","Search nearby","","","","",""
